"timestamp_sec_str","app","cenario","carros_ativos","vazao_env_carro_total_bps","vazao_env_carro_media_bps","vazao_rec_servidor_total_bps","vazao_rec_servidor_media_bps","rtt_medio_ms","rtt_medio_ms_interpolated","pdr_inst_pacotes","conf_inst_bits","pdr_cum_pacotes","conf_cum_bits"
"1987-10-05 11:04:16 UTC","G","FS",7,3463376,494768,479360,68480,NA,22654.5,0.13840830449827,0.13840830449827,0.186380563929775,0.186380563929775
"1987-10-05 11:04:17 UTC","G","FS",7,3499328,499904,491344,70192,22649,22649,0.14041095890411,0.14041095890411,0.185987223817617,0.185987223817617
"1987-10-05 11:04:18 UTC","G","FS",7,3463376,494768,491344,70192,22750,22750,0.141868512110727,0.141868512110727,0.185616736887985,0.185616736887985
"1987-10-05 11:04:19 UTC","G","FS",7,3475360,496480,491344,70192,22928,22928,0.141379310344828,0.141379310344828,0.185247082552946,0.185247082552946
"1987-10-05 11:04:20 UTC","G","FS",7,3487344,498192,479360,68480,NA,22912,0.13745704467354,0.13745704467354,0.184849697108241,0.184849697108241
"1987-10-05 11:04:21 UTC","G","FS",7,3475360,496480,886816,126688,22896,22896,0.255172413793103,0.255172413793103,0.185427648359123,0.185427648359123
"1987-10-05 11:04:22 UTC","G","FS",7,3451392,493056,994672,142096,22881,22881,0.288194444444444,0.288194444444444,0.186259627818069,0.186259627818069
"1987-10-05 11:04:23 UTC","G","FS",7,3487344,498192,838880,119840,22964,22964,0.240549828178694,0.240549828178694,0.186700125470514,0.186700125470514
"1987-10-05 11:04:24 UTC","G","FS",11,5332880,484807.272727273,826896,75172.3636363636,22909,22909,0.155056179775281,0.155056179775281,0.186312310658221,0.186312310658221
"1987-10-05 11:04:25 UTC","G","FS",11,5488672,498970.181818182,802928,72993.4545454545,NA,22945.5,0.146288209606987,0.146288209606987,0.185813751087903,0.185813751087903
"1987-10-05 11:04:26 UTC","G","FS",11,5440736,494612.363636364,826896,75172.3636363636,22982,22982,0.151982378854626,0.151982378854626,0.18540110687228,0.18540110687228
"1987-10-05 11:04:27 UTC","G","FS",11,5464704,496791.272727273,814912,74082.9090909091,23145,23145,0.149122807017544,0.149122807017544,0.184962046817772,0.184962046817772
"1987-10-05 11:04:28 UTC","G","FS",11,5452720,495701.818181818,826896,75172.3636363636,NA,23171,0.151648351648352,0.151648351648352,0.184564550389426,0.184564550389426
"1987-10-05 11:04:29 UTC","G","FS",11,5452720,495701.818181818,802928,72993.4545454545,23197,23197,0.147252747252747,0.147252747252747,0.184124598320721,0.184124598320721
"1987-10-05 11:04:30 UTC","G","FS",11,5488672,498970.181818182,826896,75172.3636363636,23214,23214,0.150655021834061,0.150655021834061,0.183732008400348,0.183732008400348
"1987-10-05 11:04:31 UTC","G","FS",11,5416768,492433.454545455,826896,75172.3636363636,NA,23219.3333333333,0.152654867256637,0.152654867256637,0.183376373487265,0.183376373487265
"1987-10-05 11:04:32 UTC","G","FS",11,5512640,501149.090909091,790944,71904,NA,23224.6666666667,0.143478260869565,0.143478260869565,0.182917062916062,0.182917062916062
"1987-10-05 11:04:33 UTC","G","FS",11,5416768,492433.454545455,826896,75172.3636363636,23230,23230,0.152654867256637,0.152654867256637,0.182578569660975,0.182578569660975
"1987-10-05 11:04:34 UTC","G","FS",11,5464704,496791.272727273,766976,69725.0909090909,23260.3333333333,23260.3333333333,0.140350877192982,0.140350877192982,0.18210737532423,0.18210737532423
"1987-10-05 11:04:35 UTC","G","FS",11,5428752,493522.909090909,754992,68635.6363636364,23237,23237,0.139072847682119,0.139072847682119,0.181635567172487,0.181635567172487
"1987-10-05 11:04:36 UTC","G","FS",11,5452720,495701.818181818,790944,71904,NA,23231.5,0.145054945054945,0.145054945054945,0.181237133145018,0.181237133145018
"1987-10-05 11:04:37 UTC","G","FS",11,5428752,493522.909090909,766976,69725.0909090909,23226,23226,0.141280353200883,0.141280353200883,0.180808487460629,0.180808487460629
"1987-10-05 11:04:38 UTC","G","FS",11,5452720,495701.818181818,778960,70814.5454545455,23347.5,23347.5,0.142857142857143,0.142857142857143,0.180403917342205,0.180403917342205
"1987-10-05 11:04:39 UTC","G","FS",11,5476688,497880.727272727,743008,67546.1818181818,23451,23451,0.135667396061269,0.135667396061269,0.179929993741162,0.179929993741162
"1987-10-05 11:04:40 UTC","G","FS",11,5452720,495701.818181818,754992,68635.6363636364,NA,23396.5,0.138461538461538,0.138461538461538,0.179497178510804,0.179497178510804
"1987-10-05 11:04:41 UTC","G","FS",11,5452720,495701.818181818,766976,69725.0909090909,23342,23342,0.140659340659341,0.140659340659341,0.179096006719789,0.179096006719789
"1987-10-05 11:04:42 UTC","G","FS",11,5452720,495701.818181818,754992,68635.6363636364,23347,23347,0.138461538461538,0.138461538461538,0.178680568038828,0.178680568038828
"1987-10-05 11:04:43 UTC","G","FS",11,5440736,494612.363636364,754992,68635.6363636364,23264,23264,0.138766519823789,0.138766519823789,0.178277503447662,0.178277503447662
"1987-10-05 11:04:44 UTC","G","FS",11,5464704,496791.272727273,754992,68635.6363636364,NA,23227.3333333333,0.138157894736842,0.138157894736842,0.177874664200467,0.177874664200467
