timestamp_sec_str,app,cenario,n_carros,vazao_env_carro_total_bps,vazao_env_carro_media_bps,throughput_bps,vazao_rec_servidor_media_bps,lat_ms,pdr,arquivo_origem,categoria,lambda,throughput_kbps,timestamp,lat_ms_mean3,lat_ms_std3,lat_ms_delta,pdr_mean3,pdr_std3,pdr_delta,throughput_kbps_mean3,throughput_kbps_std3,throughput_kbps_delta,loss_ratio,thr_util,time_block,group_id
1987-10-05 11:07:45 UTC,s,fq,15,7418096,494539.733333333,5440736,362715.733333333,21.5333333333333,0.733441033925687,metricas_v10_ci_s_fq.csv,mbclcp,-0.149999999999999,5440.736,1987-10-05 11:07:45+00:00,21.96722222222218,3.927184248946796,-4.560000000000002,0.7218946385667446,0.1393103592485874,0.15627061591925606,5368.8319999999985,1017.0287699409253,1054.5919999999996,0.363436124215931,0.5440735999999999,6,s_6
1987-10-05 11:07:46 UTC,s,fq,15,7478016,498534.4,6159776,410651.733333333,28.882,0.823717948717949,metricas_v10_ci_s_fq.csv,mbclcp,-0.149999999999999,6159.776,1987-10-05 11:07:46+00:00,25.502888888888844,3.709742760338532,7.348666666666702,0.7114431335500223,0.12473713136307617,0.09027691479226196,5300.922666666665,936.6194337793908,719.04,0.21400778305536755,0.6159776,6,s_6
1987-10-05 11:07:47 UTC,s,fq,15,7418096,494539.733333333,5824224,388281.6,129.28,0.78513731825525,metricas_v10_ci_s_fq.csv,mbclcp,-0.149999999999999,5824.224,1987-10-05 11:07:47+00:00,59.89844444444441,60.198429475797894,100.398,0.780765433632962,0.04529696863438536,-0.038580630462698995,5808.2453333333315,359.78621255030987,-335.5519999999997,0.2736625523654387,0.5824224,6,s_6
1987-10-05 11:07:48 UTC,s,fq,15,7490000,499333.333333333,5656448,377096.533333333,320.923076923077,0.7552,metricas_v10_ci_s_fq.csv,mbclcp,-0.149999999999999,5656.448,1987-10-05 11:07:48+00:00,159.69502564102564,148.3772320425079,191.64307692307702,0.7880184223243996,0.03434971462211913,-0.029937318255250034,5880.149333333331,256.28207326558464,-167.77599999999984,0.3241525432678065,0.5656448000000001,6,s_6
1987-10-05 11:07:49 UTC,s,fq,15,7382144,492142.933333333,5680416,378694.4,427.0,0.769480519480519,metricas_v10_ci_s_fq.csv,mbclcp,-0.149999999999999,5680.416,1987-10-05 11:07:49+00:00,292.4010256410256,150.8954278779202,106.07692307692298,0.7699392792452563,0.01497393072875541,0.014280519480519005,5720.362666666665,90.74138348782691,23.967999999999847,0.2995780599819838,0.5680416,6,s_6
1987-10-05 11:07:50 UTC,s,fq,15,7430080,495338.666666667,5728352,381890.133333333,521.428571428571,0.770967741935484,metricas_v10_ci_s_fq.csv,mbclcp,-0.149999999999999,5728.352,1987-10-05 11:07:50+00:00,423.117216117216,100.30912389812846,94.42857142857099,0.7652160871386676,0.008706001311389206,0.0014872224549650204,5688.405333333331,36.61172475151224,47.935999999999694,0.2970711306188615,0.5728352,6,s_6
1987-10-05 11:07:51 UTC,s,fq,15,7490000,499333.333333333,5536608,369107.2,801.0,0.7392,metricas_v10_ci_s_fq.csv,mbclcp,-0.149999999999999,5536.608,1987-10-05 11:07:51+00:00,583.142857142857,194.4877625801094,279.571428571429,0.7598827538053343,0.017927219148153845,-0.03176774193548404,5648.458666666665,99.78674135011616,-191.7439999999997,0.3528138536893753,0.5536608000000001,6,s_6
1987-10-05 11:07:52 UTC,s,fq,15,7406112,493740.8,4961376,330758.4,954.6,0.669902912621359,metricas_v10_ci_s_fq.csv,mbclcp,-0.149999999999999,4961.376,1987-10-05 11:07:52+00:00,759.0095238095237,219.61733014086835,153.60000000000002,0.7266902181856144,0.05168071121661579,-0.06929708737864093,5408.778666666665,399.1469654015196,-575.232,0.4927536239456001,0.4961376,6,s_6
1987-10-05 11:07:53 UTC,s,fq,15,7430080,495338.666666667,5548592,369906.133333333,1162.42857142857,0.746774193548387,metricas_v10_ci_s_fq.csv,mbclcp,-0.149999999999999,5548.592,1987-10-05 11:07:53+00:00,972.6761904761901,181.3910542319411,207.82857142856994,0.718625702056582,0.04236478206881522,0.076871280927028,5348.858666666665,335.6233257525966,587.2159999999994,0.33909287345521055,0.5548592,6,s_6
1987-10-05 11:07:54 UTC,s,fq,15,7442064,496137.6,6243664,416244.266666667,1385.46153846154,0.838969404186795,metricas_v10_ci_s_fq.csv,mbclcp,-0.149999999999999,6243.664,1987-10-05 11:07:54+00:00,1167.4967032967033,215.47547609743162,223.03296703296996,0.7518821701188471,0.08464891145811587,0.09219521063840797,5584.543999999998,641.8995548089531,695.0720000000001,0.19193858061767086,0.6243664,6,s_6
1987-10-05 11:07:55 UTC,s,fq,15,7442064,496137.6,5764304,384286.933333333,1593.0,0.774557165861514,metricas_v10_ci_s_fq.csv,mbclcp,-0.149999999999999,5764.304,1987-10-05 11:07:55+00:00,1380.2967032967033,215.33217459271788,207.53846153846007,0.7867669211988987,0.0472947968619532,-0.06441223832528098,5852.186666666665,355.7721091110183,-479.3599999999997,0.2910602919755744,0.5764304,6,s_6
